,gid,setup,latitude,longitude,pitch,DATE,Date_Localized,TZ,solposAzm,solposZen,trackerAzm,trackerTilt,ghi_sum,ResultPVWm2Front,ResultPVWm2Back,ResultPVGround,edgemean,insidemean,testbedA1mean,testbedA2mean,testbedA3mean,testbedB1mean,testbedB2mean,testbedB3mean,testbedC1mean,testbedC2mean,testbedC3mean,edge_normGHI,inside_normGHI,testbedA1_normGHI,testbedA2_normGHI,testbedA3_normGHI,testbedB1_normGHI,testbedB2_normGHI,testbedB3_normGHI,testbedC1_normGHI,testbedC2_normGHI,testbedC3_normGHI
524,163304,1,45.369998931884766,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,195.01482315599665,22.531444787872644,270.0,6.13,964.0,966.9603777777779,89.36719666666667,"[33.01615, 32.7891, 32.5618, 33.30441, 33.96454, 35.41981, 36.67684, 37.9339, 42.3895, 44.66351, 49.7926, 52.08266, 913.19, 922.945, 926.4507, 930.275, 933.1973000000002, 936.1193, 937.7331, 939.3242, 940.9144, 942.5045999999999, 942.7642, 943.5225, 944.2802, 943.6412, 943.9171, 944.1920999999999, 944.4672, 943.5492, 943.2916, 943.0329, 941.6149, 940.7693, 939.9231999999998, 937.9073, 936.3314, 934.754, 930.063, 927.2739, 924.4834999999999, 916.3217, 53.70135, 47.21425, 44.03151, 40.65824, 38.4336, 35.46744, 34.11568, 33.13354, 32.48975]",81.91433099999999,879.8163729032257,754.110986,943.3752699999999,936.3131818181818,,,,,,,0.08497337240663899,0.9126725859991968,0.782272807053942,0.9786050518672198,0.9712792342512259,,,,,,
525,163308,1,45.209999084472656,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,195.11545441001843,22.376937951918038,270.0,6.13,966.0,968.4970555555553,89.82499666666666,"[33.7652, 33.55967, 34.5475, 34.78571, 35.02456, 36.26973, 37.63732, 40.94324, 42.60245, 44.26209, 51.346309999999995, 53.56325999999999, 913.0417000000001, 923.1725, 927.4176000000001, 931.7410999999998, 934.9033, 938.0652, 938.4807999999999, 940.2500999999999, 942.0192000000001, 943.7882, 943.8620999999999, 944.5414999999999, 945.2199999999999, 944.9796, 945.2779999999999, 945.5754000000001, 944.4501, 944.3231, 944.1953, 943.2668, 942.6097999999998, 941.9518000000002, 940.6250999999999, 939.2241, 937.8223000000002, 933.404, 930.681, 927.9567000000001, 922.8632000000001, 919.4981000000001, 53.88092, 50.23514, 43.27562, 40.46934, 37.88866, 36.21802, 34.54684, 33.58436, 32.86887]",82.79316700000001,880.665134516129,755.1981870000001,944.40372,936.7818272727272,,,,,,,0.08570721221532092,0.911661629933881,0.7817786614906833,0.977643602484472,0.9697534443817052,,,,,,
526,163312,1,45.04999923706055,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,195.2175255491738,22.22250491893746,270.0,6.12,1005.0,1008.806111111111,92.69733000000001,"[24.88444, 24.636659999999996, 25.06976, 25.33235, 25.595109999999995, 26.713350000000002, 27.5164, 28.31941, 31.00948, 32.52639, 36.51704, 38.22958, 967.3622, 974.0778999999999, 976.1675, 978.257, 982.4497, 984.3449999999999, 986.2401999999998, 986.5708, 987.5441, 988.5170000000002, 988.6605, 989.2183, 989.7755000000001, 989.83, 990.0229, 990.2149, 989.9488, 989.8664, 989.7832, 988.7297, 988.3444, 987.9582999999999, 986.657, 985.6725, 984.6874000000001, 981.7851999999999, 979.9238, 978.0615000000001, 974.2076000000001, 972.0165000000001, 42.40443, 35.11071, 32.70585, 29.52179, 28.01294, 26.67846, 25.76472, 25.25003, 24.73997]",75.6904375,923.5363199999998,791.0216919999999,989.3598400000001,984.1646,,,,,,,0.07531386815920398,0.9189416119402983,0.7870862606965173,0.9844376517412936,0.9792682587064676,,,,,,
527,163316,1,44.88999938964844,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,195.32106603372287,22.068147210264087,270.0,6.11,985.0,989.5016,91.17671555555555,"[27.78386, 27.64406, 27.45211, 27.71361, 28.57055, 29.35444, 31.43469, 32.78171, 34.12926, 38.15763, 39.9778, 45.50948, 946.355, 951.7181, 954.7748, 957.5948, 959.8570999999998, 962.1193, 964.5166, 965.7108, 966.9044, 967.0384, 967.7476, 968.4564, 968.3335000000001, 968.6953, 969.0568, 968.6574999999999, 968.5985, 968.5402, 968.7662, 968.4554000000002, 968.1439999999999, 966.0076, 965.1356, 964.2629000000001, 962.1931, 960.466, 958.7379, 957.0098000000002, 951.0808000000001, 948.3901, 43.4386, 40.85196, 36.57619, 34.58215, 31.65056, 30.044390000000003, 29.04307, 28.210310000000003, 27.81801]",77.78136299999998,903.8845703225808,774.813378,968.20286,962.7508454545455,,,,,,,0.0789658507614213,0.9176493099721632,0.7866125664974619,0.9829470659898477,0.9774120258421781,,,,,,
528,163320,1,44.72999954223633,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,195.4261061142816,21.913866484694267,270.0,6.11,988.0,992.3395222222221,91.18893444444444,"[26.03703, 25.74767, 26.73255, 26.97716, 27.269089999999995, 28.112530000000003, 30.350260000000002, 31.674320000000005, 33.7783, 35.5186, 39.86988, 41.98224, 952.8699, 955.5228000000001, 959.2815, 961.3903, 963.4991, 965.8651999999998, 967.3923, 968.9191, 970.4458, 970.7963, 971.5421, 972.2878, 971.7998000000001, 972.17, 972.54, 972.9099, 972.2377, 972.1095, 971.9805, 971.2542, 970.8134, 970.372, 969.9306, 969.4892, 966.3739, 964.7823, 963.1897, 958.1955000000002, 955.8167, 953.4372, 41.62526, 38.94517, 34.44536, 32.22964, 30.025089999999995, 28.62894, 27.5415, 26.76415, 26.83506]",76.63374400000001,907.3428780645161,777.6592320000001,971.8838900000001,966.5634545454545,,,,,,,0.0775645182186235,0.918363236907405,0.7871044858299596,0.9836881477732794,0.9783030916451969,,,,,,
529,163324,1,44.56999969482422,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,195.53267685771158,21.75966434585517,270.0,6.1,822.0,819.8322555555555,81.34701222222223,"[119.19760000000001, 118.7183, 122.01209999999999, 124.6531, 130.6371, 136.14, 146.4538, 154.5617, 172.612, 182.5869, 204.9697, 216.3357, 633.5606, 646.5203, 669.6486, 681.3779, 693.1070999999998, 710.1917, 720.8182, 731.4431, 736.7778, 741.9098, 747.0391, 748.5305, 751.3262, 754.1182, 755.7958, 756.1877, 756.5758, 752.3323999999999, 750.7134, 749.0904, 739.8878, 735.9996, 732.1052, 719.0868, 710.9064, 702.7198, 677.2628, 664.9442, 652.62, 620.6583, 219.5658, 189.3617, 175.73709999999997, 155.7027, 145.8525, 134.4329, 128.0033, 120.7358, 117.58639999999998]",170.760455,685.2871806451614,590.7972899999999,750.0593299999999,712.303309090909,,,,,,,0.2077377798053528,0.8336827015147948,0.7187314963503648,0.9124809367396592,0.8665490378234902,,,,,,
530,163328,1,44.40999984741211,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,195.64081017399866,21.605542472743892,270.0,6.09,496.0,491.79878888888885,52.02242222222222,"[131.7029, 131.1215, 133.0613, 135.6335, 144.861, 150.2447, 161.4404, 170.92230000000004, 184.38469999999998, 195.0653, 213.8922, 223.2061, 289.2355, 321.5152, 332.5678, 343.6208, 362.9768000000001, 374.8387, 386.6994, 392.8433, 399.9227, 407.0009, 411.7863, 415.2381, 418.6872, 418.3541, 420.16630000000004, 421.9754, 420.3145, 419.1158, 417.91270000000003, 411.6358, 407.8455000000001, 404.0506, 390.4049, 383.4865, 376.5631, 355.8303, 345.9771, 336.1176, 308.6026, 297.7085, 230.0945, 195.8414, 186.3608, 163.9114, 153.148, 147.0344, 139.6838, 135.0284, 132.9858]",166.01173,372.0123806451612,324.13958,415.25613000000004,376.2206090909091,,,,,,,0.3347010685483871,0.7500249609781476,0.6535072177419355,0.8372099395161291,0.7585092925219941,,,,,,
531,163332,1,44.25,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,195.75053884416397,21.45150257749198,270.0,6.09,1018.0,1023.7596666666666,94.25888888888888,"[23.42649, 23.25488, 23.6643, 23.8768, 24.83854, 25.3707, 25.90302, 28.05553, 29.41261, 32.83399, 34.41262, 38.56273, 986.8602, 991.1421999999999, 993.1370000000001, 995.1318, 998.1240000000001, 999.8759999999999, 1001.628, 1002.505, 1003.561, 1004.618, 1004.591, 1005.091, 1005.591, 1006.091, 1005.39, 1005.514, 1005.638, 1005.3160000000001, 1005.147, 1004.978, 1004.8089999999999, 1004.64, 1001.408, 1000.4320000000001, 999.4543, 998.2408, 996.6334, 995.0248, 990.2754, 988.2811, 40.56724, 33.55852, 31.219579999999997, 28.63012, 27.16996, 25.34468, 24.35311, 23.7634, 23.33439]",75.342948,938.5104274193548,804.1379549999999,1005.1401000000002,1000.0947909090909,,,,,,,0.07401075442043223,0.9219159404905253,0.7899194056974459,0.9873674852652261,0.9824113859617789,,,,,,
532,163336,1,44.09000015258789,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,195.86189654925116,21.29754647841851,270.0,6.08,996.0,999.9073333333334,92.15455666666666,"[26.51649, 26.14361, 25.77073, 27.59712, 28.053659999999997, 28.56287, 29.73181, 32.69947, 34.26628, 36.90844, 38.79325, 43.78193000000001, 957.1964000000002, 959.36, 966.494, 968.9717999999999, 971.4495000000001, 973.4146999999999, 974.8556, 976.2963999999998, 977.0970000000001, 978.0746, 979.0511, 980.0313, 980.4895, 980.947, 979.8858, 980.0147000000001, 980.1432, 979.6343, 979.5002, 979.3656, 978.5032, 977.8629999999999, 977.2217, 974.8259000000002, 973.5685, 972.3101, 971.0517, 965.7523, 963.3957999999999, 961.0386, 42.16973, 39.77268, 34.28595, 32.2912, 29.8108, 28.2921, 27.71704, 26.972130000000003, 26.972709999999996]",77.278671,914.1722606451613,783.061358,979.5368500000001,973.9416363636363,,,,,,,0.07758902710843374,0.9178436351859048,0.7862061827309237,0.9834707329317269,0.9778530485578678,,,,,,
533,163340,1,43.93000030517578,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,195.9749179004368,21.143676051012136,270.0,6.08,1003.0,1008.2954444444445,92.83763444444445,"[26.34774, 26.18641, 25.82101, 26.07992, 27.16618, 27.87997, 30.277470000000005, 31.55681, 33.44669, 35.14325, 39.26796, 41.47214, 969.3622, 972.3883, 975.7922, 977.9578, 980.1239, 982.4891000000001, 984.1028, 985.7159, 986.2908000000001, 987.2275, 988.1637999999999, 988.2023, 988.6704999999998, 989.1381, 989.6057, 988.6917, 988.7675, 988.8426, 988.9581, 988.6232999999999, 988.2878, 985.8938000000002, 985.1893, 984.4841, 982.4888, 980.8401, 979.1906, 974.9017, 972.7715, 970.64, 41.53497, 39.02715, 33.74842, 31.55351, 29.60809, 28.197420000000005, 27.27673, 26.60303, 25.842830000000003]",77.19688000000001,922.7065129032258,790.8672300000001,988.36005,982.8753727272729,,,,,,,0.07696598205383849,0.919946672884572,0.7885017248255235,0.9854038384845464,0.9799355660291853,,,,,,
534,163344,1,43.77000045776367,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,196.0896384703128,20.989893110147975,270.0,6.07,789.0,787.0757444444445,78.63614,"[119.75780000000002, 118.72269999999999, 122.7134, 124.6487, 129.5171, 134.104, 146.7951, 155.1015, 173.396, 180.96490000000003, 188.535, 224.00380000000004, 597.229, 618.3632, 630.0239, 641.6851, 666.1711, 676.098, 686.024, 695.2509999999999, 701.1291, 707.0057, 711.2567, 714.9344, 718.6099, 721.8692, 723.158, 724.4432, 720.8669, 720.1292, 719.3876, 713.0976999999999, 709.3496, 705.5962, 695.4248000000001, 687.9041000000001, 680.3777, 662.4459, 651.813, 641.1744, 608.4924, 597.5186, 230.7993, 186.1843, 172.30910000000003, 154.4076, 143.2465, 134.4023, 127.34250000000002, 122.21639999999998, 119.1366]",169.66422,653.6080580645161,562.3384100000001,716.34023,679.5512181818182,,,,,,,0.21503703422053233,0.8284005805633917,0.7127229531051965,0.9079090367553866,0.8612816453508468,,,,,,
535,163348,1,43.61000061035156,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,196.20609482539138,20.836199618678535,270.0,6.06,120.0,117.9640111111111,13.183715555555557,"[44.94603, 44.9155, 45.502829999999996, 46.49865, 48.71367999999999, 50.14464, 52.55452, 54.68287999999999, 57.66648, 60.29808, 63.37845000000001, 65.67173, 69.83559, 74.38114, 76.85359, 79.32667, 82.69827, 84.70999, 86.72242999999999, 88.94799, 90.58803, 92.2289, 93.06639, 93.95567, 94.8455, 94.24206, 94.46656, 94.69132, 93.78677, 93.33213, 92.87763, 91.04981, 90.03366999999999, 89.01727, 83.99814, 82.01627, 80.03336, 76.3474, 73.67467, 71.00142, 65.6328, 63.23074, 58.958769999999994, 54.93156, 52.68241, 49.95732, 47.81607, 46.30578, 45.317910000000005, 45.3312, 45.21187]",50.783345999999995,83.98102,77.252585,93.52033300000002,81.42567636363636,,,,,,,0.42319454999999995,0.6998418333333334,0.6437715416666666,0.7793361083333336,0.678547303030303,,,,,,
536,163352,1,43.45000076293945,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,196.32432455988672,20.68259756211708,270.0,6.06,1025.0,1030.4506666666666,94.69224777777778,"[23.02485, 22.87371, 23.456499999999995, 23.7029, 24.649510000000003, 25.34218, 26.94414, 28.06508, 29.18586, 31.89424, 33.59887, 37.94665, 993.7885, 998.0661999999999, 1000.958, 1003.339, 1005.274, 1007.208, 1007.784, 1008.868, 1009.9519999999999, 1010.442, 1011.123, 1011.803, 1012.19, 1012.4410000000001, 1012.6910000000001, 1012.368, 1012.404, 1012.438, 1012.473, 1011.5120000000001, 1011.074, 1010.634, 1010.195, 1009.756, 1006.8359999999999, 1005.522, 1004.207, 1000.538, 997.9402999999999, 993.658, 38.23839, 33.47698, 31.39502, 28.125739999999997, 26.43378, 25.16132, 24.186899999999998, 23.70779, 23.393]",75.3457945,945.0119522580644,809.683122,1011.7852,1007.3352090909092,,,,,,,0.07350809219512194,0.9219628802517702,0.7899347531707317,0.9871075121951219,0.9827660576496675,,,,,,
537,163356,1,43.290000915527344,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,196.44436633082876,20.529089022413856,270.0,6.05,67.0,65.90046555555557,7.401075333333334,"[25.28901, 25.291749999999997, 26.10431, 26.59837, 27.365670000000005, 28.28563, 29.73841, 31.02632, 32.77824, 34.31825, 36.06045, 37.67825, 39.29667, 41.07804, 42.73678, 44.39633, 45.86428, 47.18903, 48.5143, 49.15456, 50.143130000000006, 51.13212000000001, 51.56141, 52.09964, 52.63824, 52.42994000000001, 52.55874, 52.6878, 52.22623000000001, 51.91362, 51.60097, 50.40903, 49.661300000000004, 48.91348, 47.12165000000001, 45.81683999999999, 44.51198, 42.05613, 40.35061, 38.64484, 36.54637, 34.72861, 32.99962, 31.28623, 29.572, 28.1631, 27.0681, 26.09451, 25.9494, 25.50599, 25.61888]",28.689120000000003,46.67718580645161,43.196869,51.93908700000001,45.05756363636363,,,,,,,0.42819582089552244,0.6966744150216658,0.6447293880597015,0.7752102537313434,0.6725009497964721,,,,,,
538,163360,1,43.130001068115234,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,196.56625989456785,20.37567613595546,270.0,6.05,913.0,914.1249333333334,89.30661555555555,"[111.3284, 110.6948, 112.1812, 114.031, 118.5788, 123.6744, 134.8803, 141.3452, 154.5908, 164.0966, 184.7354, 193.80640000000002, 742.9429, 754.3873, 777.3901, 788.7601, 800.1304, 812.6676000000001, 821.4688, 830.2689, 836.4882000000001, 841.3577, 846.2258, 847.8209, 850.4865999999998, 853.1495, 853.8989, 854.5564, 855.2104, 849.6142, 848.1911999999999, 846.7641, 841.884, 838.0081, 834.1274, 821.1312000000001, 814.2578, 807.3795, 787.2797999999999, 775.6412999999999, 763.9979, 733.6758, 721.9022, 171.6928, 160.8492, 142.883, 134.1873, 122.6259, 116.359, 114.6927, 111.96499999999999]",190.81172,779.8073806451613,670.65579,848.88086,816.2420272727272,,,,,,,0.20899421686746988,0.8541154223933859,0.7345627491785324,0.9297709309967142,0.8940219356765906,,,,,,
539,163364,1,42.970001220703125,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,196.69004614473187,20.22236099657927,270.0,6.04,1024.0,1029.2692222222222,95.0643411111111,"[26.04982, 25.90125, 26.41882, 26.64675, 27.5569, 28.18159, 30.289059999999996, 31.65879, 33.58403, 35.4783, 39.6122, 41.62676, 988.5882, 991.1331999999999, 996.7361999999999, 999.1794, 1001.622, 1002.794, 1004.416, 1006.0390000000001, 1006.5660000000001, 1007.402, 1008.239, 1008.699, 1009.194, 1009.688, 1009.641, 1009.705, 1009.7670000000002, 1009.83, 1008.686, 1008.41, 1008.1349999999999, 1006.9789999999999, 1006.241, 1005.502, 1002.6169999999998, 1001.023, 999.4292, 995.4224, 992.9444, 990.466, 41.66572, 981.1583999999999, 34.0047, 32.07647, 29.40796, 27.968550000000004, 27.07934, 26.205480000000005, 26.079400000000003]",125.39386650000002,941.8021599999998,807.1746959999999,1008.8731,1003.2171818181818,,,,,,,0.12245494775390627,0.9197286718749998,0.7882565390624999,0.98522763671875,0.9797042791193181,,,,,,
540,163368,1,42.810001373291016,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,196.81576715169965,20.069145939183073,270.0,6.03,1013.0,1018.2071111111111,93.96876888888889,"[26.26803, 26.06976, 26.54187, 26.864719999999995, 27.18742, 28.76304, 29.735519999999998, 32.28078, 33.934, 37.14078, 38.91751, 44.25073, 976.8821000000002, 982.2247000000001, 984.5270999999999, 986.8278, 989.9719, 991.7467, 993.5214, 995.2961, 995.9163, 996.8726, 997.8286000000002, 997.6182, 998.1646999999999, 998.7105, 997.8425000000001, 997.9888, 998.1343, 998.2799, 997.3273, 996.9438, 996.5597000000001, 995.8224, 994.9899, 994.1561, 993.3223000000002, 989.5454999999998, 987.5472, 985.5480000000001, 981.4086000000001, 979.1376, 46.71679, 37.95658, 965.9634, 31.92854, 30.02602, 28.34231, 27.18243, 26.98934, 26.50707]",124.77680000000001,931.4417174193549,798.416604,997.7356400000001,992.1064363636365,,,,,,,0.12317551826258638,0.9194883686272013,0.7881703889437315,0.9849315301085885,0.979374566992731,,,,,,
541,163372,1,42.650001525878906,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,196.94346620365806,19.916033364024713,270.0,6.03,1023.0,1028.8187777777778,94.57139777777778,"[22.04312, 21.741110000000003, 21.439270000000004, 22.77933, 22.92851, 23.07764, 25.153720000000003, 26.29679, 28.81529, 30.293850000000003, 33.74584, 35.41993, 993.9302000000001, 996.5054999999999, 999.6516, 1001.511, 1003.37, 1005.206, 1006.34, 1007.474, 1008.6079999999998, 1009.2980000000001, 1009.893, 1010.489, 1010.687, 1011.0390000000001, 1011.39, 1010.8740000000001, 1010.915, 1010.955, 1010.996, 1010.221, 1009.788, 1009.3539999999999, 1008.92, 1007.051, 1005.98, 1004.91, 1001.6349999999999, 999.7111, 997.7864, 992.7395, 36.81507, 32.32961, 30.20259, 26.8, 978.5381000000001, 24.505440000000004, 23.64789, 22.90897, 22.50076]",121.777828,943.6662764516128,808.315407,1010.4147999999999,1006.0320454545455,,,,,,,0.1190399100684262,0.9224499281051933,0.790142137829912,0.9876977517106549,0.9834135341686662,,,,,,
542,163376,1,42.4900016784668,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,197.07318784931363,19.763025367908355,270.0,6.02,631.0,626.8017444444445,65.17385,"[139.8537, 138.3199, 142.3512, 144.6132, 151.4833, 158.0629, 172.26429999999996, 181.53830000000002, 198.4551, 210.96940000000004, 236.3954, 249.52419999999998, 414.8025, 427.6116, 440.42170000000004, 474.1329, 488.5348000000001, 502.4509, 513.0709, 523.6905, 531.8809, 538.0775, 544.2731, 546.4088, 549.7698, 553.1287, 552.0394, 552.3196, 552.5967, 552.8738, 547.731, 545.4258, 543.1157, 531.8981, 526.5122, 521.1213, 499.5676, 487.5407, 475.5082, 447.33470000000005, 434.8906, 422.4406000000001, 237.4099, 221.4507, 194.90829999999997, 180.15600000000003, 162.8396, 286.8141, 147.3315, 142.1635, 138.1936]",188.580955,493.6983741935484,427.06354,547.33683,505.51326363636366,,,,,,,0.2988604675118859,0.7824062982465109,0.6768043423137876,0.8674117749603802,0.8011303702636509,,,,,,
543,163380,1,42.33000183105469,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,197.20497794233165,19.61012463715214,270.0,6.02,1017.0,1022.3336666666668,93.85104,"[23.49651, 23.350939999999998, 23.18772, 23.36708, 24.51218, 25.18292, 25.9622, 27.0929, 29.70423, 31.23626, 35.17932, 37.11803, 986.5828, 989.6414, 993.3934, 995.5853000000001, 997.7764000000001, 999.1625, 1000.36, 1001.5570000000001, 1001.8250000000002, 1002.555, 1003.285, 1003.9230000000001, 1004.341, 1004.759, 1004.2289999999999, 1004.3359999999999, 1004.442, 1003.474, 1003.206, 1002.936, 1002.978, 1002.407, 1001.8359999999999, 999.8530999999999, 998.7379, 997.6218, 995.1651, 993.3186, 991.4715, 985.8953, 38.8296, 33.15129, 30.92896, 28.18657, 26.49267, 24.81922, 968.9058, 23.49368, 23.20748]",122.0501755,937.5179403225806,803.6356149999999,1003.7169,999.0482727272727,,,,,,,0.12001000540806292,0.9218465489897547,0.7902021779744345,0.9869389380530974,0.98234835076428,,,,,,
544,163384,1,42.16999816894531,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,197.33888690574992,19.457329935837535,270.0,6.01,1007.0,1012.005,93.16751222222223,"[23.96652, 23.73375, 24.2854, 24.50955, 25.30575, 25.91185, 27.711470000000002, 29.01087, 31.29937, 32.93956, 36.10794, 37.97328, 975.1646, 977.2189, 979.2732, 984.846, 986.7256000000001, 988.6051000000001, 989.4185000000001, 990.5552000000001, 991.6917, 992.4155, 993.0657, 993.7157000000001, 993.2844, 993.5767, 993.8687999999999, 993.5153999999999, 993.4990000000001, 993.4816999999999, 992.6204000000001, 992.2860999999999, 991.9512, 991.1577000000001, 990.4541, 989.7499000000001, 987.4616, 985.9943, 984.5264000000001, 981.0407, 978.4092, 974.2578, 40.30484, 34.55936, 32.20404, 29.10384, 27.35466, 26.17795, 25.11139, 956.4506, 24.280729999999995]",121.923965,927.2146619354837,794.588832,993.2114600000001,987.7865090909091,,,,,,,0.12107642999006951,0.9207692769965081,0.7890653743793447,0.9863073088381332,0.9809200686106347,,,,,,
545,163388,1,42.0099983215332,-120.69999694824219,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,197.4749569596223,19.304651290119722,270.0,6.0,1014.0,1018.1542222222223,93.7525611111111,"[23.626680000000004, 963.1868, 23.98929, 24.14537, 24.97548, 25.73269, 27.08192, 28.2332, 30.12921, 31.63878, 35.42146, 36.79543, 977.9011999999999, 986.0333999999999, 988.7895, 990.1862, 991.9717, 993.757, 995.9076, 996.9391, 997.9706, 998.2121000000001, 998.9267999999998, 999.6411000000002, 999.7819, 1000.123, 1000.464, 1000.805, 999.531, 999.4672, 999.4028, 998.6079999999998, 998.1954, 997.7819, 996.6757000000001, 995.8182, 994.9600999999999, 992.3353000000001, 990.4301, 988.5242, 984.6765, 982.3813, 37.43836, 35.12083, 30.26076, 28.404929999999997, 26.25104, 25.0174, 24.37831, 23.74498, 23.11165]",121.94244899999998,933.0978545161291,799.3702589999999,999.49227,994.3098363636364,,,,,,,0.12025882544378697,0.9202148466628493,0.7883335887573963,0.985692573964497,0.980581692666308,,,,,,
546,165890,1,45.689998626708984,-120.54000091552734,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,195.18838852763372,22.869607386574586,270.0,6.31,985.0,988.9202666666666,91.41972888888888,"[27.33559, 27.22619, 26.98898, 27.283740000000005, 28.30848, 28.97202, 30.7016, 32.10793, 34.34259, 36.13095, 40.57939, 42.65367, 948.9363, 951.6268, 955.3575999999999, 957.605, 959.8535, 961.2682, 962.7662, 964.2639, 965.868, 966.9092, 967.9494, 968.2611, 968.7688000000002, 969.2756, 968.5292, 968.6316, 968.7336, 968.6263, 968.3930999999999, 968.1594, 966.3716, 965.7682, 965.1641, 963.4984, 962.2133, 960.9273, 957.3345, 954.7676, 952.2000000000002, 947.4013, 44.929, 38.82421, 36.28685, 32.02955, 30.25219, 29.476340000000004, 28.237929999999995, 27.34764, 26.81251]",77.04977949999999,903.5890599999999,774.4910560000001,968.15528,962.2543181818182,,,,,,,0.07822312639593908,0.9173492994923856,0.7862853360406092,0.9828987614213197,0.9769079372404246,,,,,,
547,165894,1,45.529998779296875,-120.54000091552734,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,195.28847222156094,22.715227063615643,270.0,6.3,964.0,967.6875222222222,89.57470777777777,"[31.53807, 31.32431, 31.3895, 31.75551, 33.10229, 33.97455, 35.84791, 37.55847, 40.57641, 42.74316000000001, 46.97486, 49.56354000000001, 920.4335, 923.6522, 928.7449, 931.5541, 934.3628, 937.2214, 939.1443, 941.0667, 941.3445, 942.3442, 943.3434000000001, 944.3386, 944.9424, 945.5454, 945.0921, 945.2425, 945.3923, 945.5421, 944.2265000000001, 943.7893, 943.3512999999999, 941.3759999999999, 940.4335, 939.4901999999998, 936.5517, 934.4991, 932.4453, 930.3915000000001, 923.9341, 921.3151000000001, 55.38224, 44.93608, 41.9861, 37.9173, 35.55153, 34.05605, 32.74606, 31.638140000000003, 31.16843]",80.82536049999999,880.849493548387,755.27183,944.31275,937.3171363636363,,,,,,,0.08384373495850621,0.9137442879132646,0.7834770020746888,0.979577541493776,0.9723206808751415,,,,,,
548,165898,1,45.369998931884766,-120.54000091552734,5,2021-06-23__12_30_00-08_00,2021-06-23__12_30_00,-8,195.38996671075063,22.560920920259846,270.0,6.29,991.0,995.1978555555555,92.11555222222222,"[26.24115, 25.943660000000005, 26.04476, 26.320939999999997, 27.32221, 28.135499999999997, 29.67666, 30.79872, 33.55182, 35.12518, 39.74763, 41.82696, 955.4392000000001, 958.0219000000001, 961.8777999999999, 964.2776, 966.6779, 968.8183, 970.3101, 971.8015, 972.3478, 973.3125999999999, 974.2769, 975.2410999999998, 976.2053, 975.024, 975.2310000000001, 975.4372, 975.1938, 975.1028, 975.0106, 974.9182999999999, 974.826, 972.3515000000001, 971.5583, 970.764, 968.7285, 967.4211, 966.1127, 961.7849, 959.33, 956.8743, 41.23043, 38.59752, 34.16467, 31.8389, 29.1498, 27.74186, 26.7844, 25.9967, 25.95987]",76.37495249999999,909.9670093548388,779.879889,974.7372500000001,969.345990909091,,,,,,,0.07706856962663974,0.918231089157254,0.7869625519677095,0.9835895560040364,0.9781493349234016,,,,,,
