time_index,air_temperature,dhi,dni,ghi,surface_albedo,wind_speed
2021-10-06 07:30:00-07:00,3.2,47,754,250,0.18,2.8
2021-10-06 08:30:00-07:00,6.5,60,880,443,0.18,2.8
2021-10-06 09:30:00-07:00,9.8,67,949,607,0.18,2.3
2021-10-06 10:30:00-07:00,12.6,71,982,718,0.18,2.4
2021-10-06 11:30:00-07:00,14.5,69,1001,770,0.18,3.0
2021-10-06 12:30:00-07:00,15.5,68,999,758,0.18,3.5
2021-10-06 13:30:00-07:00,15.8,65,981,682,0.18,3.5
2021-10-06 14:30:00-07:00,15.6,58,944,550,0.18,3.2
2021-10-06 15:30:00-07:00,14.7,50,868,373,0.18,3.0
2021-10-06 16:30:00-07:00,14.1,36,698,173,0.18,2.9
2021-10-06 17:30:00-07:00,8.8,0,0,0,0.18,1.8
2021-10-06 18:30:00-07:00,6.8,0,0,0,0.18,1.5
2021-10-06 19:30:00-07:00,5.8,0,0,0,0.18,0.9
2021-10-06 20:30:00-07:00,5.0,0,0,0,0.18,0.4
2021-10-06 21:30:00-07:00,4.3,0,0,0,0.18,0.4
2021-10-06 22:30:00-07:00,4.0,0,0,0,0.18,0.5
2021-10-06 23:30:00-07:00,3.9,0,0,0,0.18,0.5
2021-10-07 00:30:00-07:00,4.0,0,0,0,0.18,0.7
2021-10-07 01:30:00-07:00,4.2,0,0,0,0.18,0.9
2021-10-07 02:30:00-07:00,4.1,0,0,0,0.18,1.0
2021-10-07 03:30:00-07:00,3.9,0,0,0,0.18,1.2
2021-10-07 04:30:00-07:00,3.4,0,0,0,0.18,1.5
2021-10-07 05:30:00-07:00,3.4,0,0,0,0.18,1.7
2021-10-07 06:30:00-07:00,5.6,20,500,59,0.18,2.3
2021-10-07 07:30:00-07:00,9.6,39,816,256,0.18,2.0
2021-10-07 08:30:00-07:00,14.0,49,934,453,0.18,0.8
2021-10-07 09:30:00-07:00,17.8,55,992,615,0.18,0.5
2021-10-07 10:30:00-07:00,20.4,58,1021,727,0.18,1.0
2021-10-07 11:30:00-07:00,22.3,57,1035,778,0.18,1.5
2021-10-07 12:30:00-07:00,23.5,59,1030,765,0.18,1.9
2021-10-07 13:30:00-07:00,24.1,57,1011,688,0.18,2.1
2021-10-07 14:30:00-07:00,24.0,56,959,550,0.18,2.2
2021-10-07 15:30:00-07:00,22.6,49,880,372,0.18,1.9
2021-10-07 16:30:00-07:00,21.4,35,700,168,0.18,1.5
2021-10-07 17:30:00-07:00,15.1,0,0,0,0.18,1.2
2021-10-07 18:30:00-07:00,13.4,0,0,0,0.18,1.1
2021-10-07 19:30:00-07:00,11.5,0,0,0,0.18,1.2
2021-10-07 20:30:00-07:00,10.4,0,0,0,0.18,1.3
2021-10-07 21:30:00-07:00,10.1,0,0,0,0.18,1.5
2021-10-07 22:30:00-07:00,10.1,0,0,0,0.18,2.0
2021-10-07 23:30:00-07:00,9.9,0,0,0,0.18,2.5
2021-10-08 00:30:00-07:00,9.4,0,0,0,0.18,2.8
2021-10-08 01:30:00-07:00,8.8,0,0,0,0.18,2.9
2021-10-08 02:30:00-07:00,8.4,0,0,0,0.18,2.7
2021-10-08 03:30:00-07:00,8.1,0,0,0,0.18,2.4
2021-10-08 04:30:00-07:00,7.9,0,0,0,0.18,2.2
2021-10-08 05:30:00-07:00,8.1,0,0,0,0.18,2.0
2021-10-08 06:30:00-07:00,10.9,20,473,55,0.18,2.0
2021-10-08 07:30:00-07:00,15.9,40,794,248,0.18,1.9
2021-10-08 08:30:00-07:00,20.2,52,906,440,0.18,1.0
2021-10-08 09:30:00-07:00,23.2,59,965,600,0.18,0.7
2021-10-08 10:30:00-07:00,25.1,62,995,710,0.18,1.5
2021-10-08 11:30:00-07:00,26.3,62,1010,760,0.18,2.6
2021-10-08 12:30:00-07:00,27.1,62,1007,747,0.18,3.2
2021-10-08 13:30:00-07:00,27.4,59,984,667,0.18,3.4
2021-10-08 14:30:00-07:00,27.2,54,945,535,0.18,3.5
2021-10-08 15:30:00-07:00,25.7,101,550,300,0.18,2.9
2021-10-08 16:30:00-07:00,24.5,34,681,160,0.18,2.4
2021-10-08 17:30:00-07:00,18.1,0,0,0,0.18,1.2
2021-10-08 18:30:00-07:00,15.9,0,0,0,0.18,0.6
2021-10-08 19:30:00-07:00,14.5,0,0,0,0.18,0.9
2021-10-08 20:30:00-07:00,13.7,0,0,0,0.18,1.5
2021-10-08 21:30:00-07:00,13.2,0,0,0,0.18,1.5
2021-10-08 22:30:00-07:00,13.0,0,0,0,0.18,1.5
2021-10-08 23:30:00-07:00,13.0,0,0,0,0.18,1.6
2021-10-09 00:30:00-07:00,13.1,0,0,0,0.18,2.1
2021-10-09 01:30:00-07:00,12.9,0,0,0,0.18,2.8
2021-10-09 02:30:00-07:00,11.8,0,0,0,0.18,2.8
2021-10-09 03:30:00-07:00,10.7,0,0,0,0.18,2.3
2021-10-09 04:30:00-07:00,9.8,0,0,0,0.18,1.8
2021-10-09 05:30:00-07:00,9.2,0,0,0,0.18,1.7
2021-10-09 06:30:00-07:00,9.3,17,0,17,0.18,1.9
2021-10-09 07:30:00-07:00,10.1,14,0,14,0.18,2.1
2021-10-09 08:30:00-07:00,11.3,70,0,70,0.18,2.5
2021-10-09 09:30:00-07:00,12.5,230,40,252,0.18,2.8
2021-10-09 10:30:00-07:00,13.4,38,0,38,0.18,3.2
2021-10-09 11:30:00-07:00,13.5,89,0,89,0.18,3.5
2021-10-09 12:30:00-07:00,13.0,82,0,82,0.18,3.9
2021-10-09 13:30:00-07:00,11.8,133,2,135,0.18,4.7
2021-10-09 14:30:00-07:00,9.9,105,0,105,0.18,5.4
2021-10-09 15:30:00-07:00,7.8,73,0,73,0.18,6.0
2021-10-09 16:30:00-07:00,6.8,5,0,5,0.18,6.2
2021-10-09 17:30:00-07:00,4.1,0,0,0,0.18,5.9
2021-10-09 18:30:00-07:00,2.8,0,0,0,0.18,5.2
2021-10-09 19:30:00-07:00,2.1,0,0,0,0.18,5.1
2021-10-09 20:30:00-07:00,1.9,0,0,0,0.18,4.9
2021-10-09 21:30:00-07:00,1.5,0,0,0,0.18,4.5
2021-10-09 22:30:00-07:00,1.1,0,0,0,0.18,4.7
2021-10-09 23:30:00-07:00,0.8,0,0,0,0.18,4.9
2021-10-10 00:30:00-07:00,0.7,0,0,0,0.18,4.8
2021-10-10 01:30:00-07:00,0.6,0,0,0,0.18,4.8
2021-10-10 02:30:00-07:00,0.4,0,0,0,0.18,4.8
2021-10-10 03:30:00-07:00,0.2,0,0,0,0.18,5.0
2021-10-10 04:30:00-07:00,0.0,0,0,0,0.18,5.2
2021-10-10 05:30:00-07:00,0.0,0,0,0,0.18,5.1
2021-10-10 06:30:00-07:00,-0.1,13,0,13,0.18,4.8
2021-10-10 07:30:00-07:00,0.0,80,0,80,0.18,4.6
2021-10-10 08:30:00-07:00,0.2,32,0,32,0.18,4.6
2021-10-10 09:30:00-07:00,0.4,104,0,104,0.18,4.6
2021-10-10 10:30:00-07:00,0.5,153,5,156,0.18,4.6
2021-10-10 11:30:00-07:00,0.6,226,16,237,0.18,4.5
2021-10-10 12:30:00-07:00,0.6,228,17,240,0.18,4.3
2021-10-10 13:30:00-07:00,0.7,150,4,152,0.18,4.1
2021-10-10 14:30:00-07:00,0.7,147,4,149,0.18,3.8
2021-10-10 15:30:00-07:00,0.6,64,0,64,0.18,3.5
2021-10-10 16:30:00-07:00,0.5,36,0,36,0.18,3.3
2021-10-10 17:30:00-07:00,0.3,0,0,0,0.18,2.7
2021-10-10 18:30:00-07:00,0.0,0,0,0,0.18,2.3
2021-10-10 19:30:00-07:00,-0.2,0,0,0,0.18,2.0
2021-10-10 20:30:00-07:00,-0.3,0,0,0,0.18,1.8
2021-10-10 21:30:00-07:00,-0.7,0,0,0,0.18,1.6
2021-10-10 22:30:00-07:00,-1.2,0,0,0,0.18,1.4
2021-10-10 23:30:00-07:00,-1.5,0,0,0,0.18,1.3
2021-10-11 00:30:00-07:00,-1.5,0,0,0,0.18,1.2
2021-10-11 01:30:00-07:00,-1.3,0,0,0,0.18,1.1
2021-10-11 02:30:00-07:00,-1.4,0,0,0,0.18,1.0
2021-10-11 03:30:00-07:00,-1.5,0,0,0,0.18,1.0
2021-10-11 04:30:00-07:00,-1.6,0,0,0,0.18,1.0
2021-10-11 05:30:00-07:00,-1.6,0,0,0,0.18,0.9
2021-10-11 06:30:00-07:00,-0.9,18,0,18,0.18,0.7
2021-10-11 07:30:00-07:00,0.8,83,0,83,0.18,0.4
2021-10-11 08:30:00-07:00,2.4,140,473,337,0.18,0.2
2021-10-11 09:30:00-07:00,3.6,231,366,431,0.18,0.3
2021-10-11 10:30:00-07:00,5.3,298,300,489,0.18,0.4
2021-10-11 11:30:00-07:00,6.9,313,341,544,0.18,0.5
2021-10-11 12:30:00-07:00,8.1,73,968,717,0.18,1.0
2021-10-11 13:30:00-07:00,8.8,70,947,641,0.18,1.4
2021-10-11 14:30:00-07:00,8.8,67,888,506,0.18,1.7
2021-10-11 15:30:00-07:00,8.2,121,395,258,0.18,1.6
2021-10-11 16:30:00-07:00,7.7,58,257,101,0.18,1.4
2021-10-11 17:30:00-07:00,4.5,0,0,0,0.18,0.8
2021-10-11 18:30:00-07:00,3.0,0,0,0,0.18,0.9
2021-10-11 19:30:00-07:00,2.2,0,0,0,0.18,1.1
2021-10-11 20:30:00-07:00,2.0,0,0,0,0.18,1.3
2021-10-11 21:30:00-07:00,1.9,0,0,0,0.18,1.5
2021-10-11 22:30:00-07:00,1.8,0,0,0,0.18,1.7
2021-10-11 23:30:00-07:00,1.7,0,0,0,0.18,2.1
2021-10-12 00:30:00-07:00,1.6,0,0,0,0.18,2.4
2021-10-12 01:30:00-07:00,1.5,0,0,0,0.18,2.6
2021-10-12 02:30:00-07:00,1.6,0,0,0,0.18,2.6
2021-10-12 03:30:00-07:00,1.6,0,0,0,0.18,2.5
2021-10-12 04:30:00-07:00,1.5,0,0,0,0.18,2.3
2021-10-12 05:30:00-07:00,1.4,0,0,0,0.18,2.2
2021-10-12 06:30:00-07:00,3.2,19,0,19,0.18,2.3
2021-10-12 07:30:00-07:00,6.2,95,55,109,0.18,2.3
2021-10-12 08:30:00-07:00,9.0,161,34,175,0.18,1.8
2021-10-12 09:30:00-07:00,11.3,230,357,424,0.18,1.6
2021-10-12 10:30:00-07:00,12.8,192,642,597,0.18,1.7
2021-10-12 11:30:00-07:00,14.0,71,979,729,0.18,1.8
2021-10-12 12:30:00-07:00,14.7,71,971,712,0.18,1.9
2021-10-12 13:30:00-07:00,15.1,249,39,273,0.18,1.9
2021-10-12 14:30:00-07:00,14.9,175,17,183,0.18,1.9
2021-10-12 15:30:00-07:00,13.8,54,810,329,0.18,1.6
2021-10-12 16:30:00-07:00,12.9,61,107,78,0.18,1.3
2021-10-12 17:30:00-07:00,8.7,0,0,0,0.18,1.0
2021-10-12 18:30:00-07:00,7.9,0,0,0,0.18,0.8
2021-10-12 19:30:00-07:00,7.1,0,0,0,0.18,0.8
2021-10-12 20:30:00-07:00,6.4,0,0,0,0.18,1.0
2021-10-12 21:30:00-07:00,5.8,0,0,0,0.18,1.1
2021-10-12 22:30:00-07:00,5.4,0,0,0,0.18,1.2
2021-10-12 23:30:00-07:00,5.1,0,0,0,0.18,1.4
2021-10-13 00:30:00-07:00,5.0,0,0,0,0.18,1.6
2021-10-13 01:30:00-07:00,4.6,0,0,0,0.18,1.8
2021-10-13 02:30:00-07:00,4.2,0,0,0,0.18,2.0
2021-10-13 03:30:00-07:00,3.7,0,0,0,0.18,2.2
2021-10-13 04:30:00-07:00,3.4,0,0,0,0.18,2.2
2021-10-13 05:30:00-07:00,3.4,0,0,0,0.18,2.2
2021-10-13 06:30:00-07:00,5.5,18,412,42,0.18,2.5
2021-10-13 07:30:00-07:00,9.3,39,773,227,0.18,3.0
2021-10-13 08:30:00-07:00,13.0,48,904,418,0.18,3.1
2021-10-13 09:30:00-07:00,16.1,54,966,576,0.18,2.8
2021-10-13 10:30:00-07:00,18.2,59,996,684,0.18,2.4
2021-10-13 11:30:00-07:00,19.7,59,1010,733,0.18,2.2
2021-10-13 12:30:00-07:00,20.7,58,1001,715,0.18,2.1
2021-10-13 13:30:00-07:00,21.2,203,537,521,0.18,2.0
2021-10-13 14:30:00-07:00,21.1,66,876,490,0.18,1.8
2021-10-13 15:30:00-07:00,19.8,99,504,268,0.18,1.1
2021-10-13 16:30:00-07:00,18.7,31,650,134,0.18,0.6
2021-10-13 17:30:00-07:00,12.8,0,0,0,0.18,0.8
2021-10-13 18:30:00-07:00,10.9,0,0,0,0.18,1.5
2021-10-13 19:30:00-07:00,10.0,0,0,0,0.18,2.4
2021-10-13 20:30:00-07:00,9.3,0,0,0,0.18,3.2
2021-10-13 21:30:00-07:00,8.5,0,0,0,0.18,3.6
2021-10-13 22:30:00-07:00,8.0,0,0,0,0.18,3.8
2021-10-13 23:30:00-07:00,7.7,0,0,0,0.18,3.8
2021-10-14 00:30:00-07:00,7.5,0,0,0,0.18,3.7
2021-10-14 01:30:00-07:00,7.3,0,0,0,0.18,3.5
2021-10-14 02:30:00-07:00,7.1,0,0,0,0.18,3.3
2021-10-14 03:30:00-07:00,6.7,0,0,0,0.18,2.8
2021-10-14 04:30:00-07:00,6.3,0,0,0,0.18,2.4
2021-10-14 05:30:00-07:00,6.2,0,0,0,0.18,2.0
2021-10-14 06:30:00-07:00,8.6,16,421,39,0.18,1.6
2021-10-14 07:30:00-07:00,13.6,36,779,222,0.18,1.6
2021-10-14 08:30:00-07:00,17.9,45,908,412,0.18,2.0
2021-10-14 09:30:00-07:00,20.3,52,967,570,0.18,2.5
2021-10-14 10:30:00-07:00,21.7,57,997,678,0.18,3.1
2021-10-14 11:30:00-07:00,22.7,60,1007,727,0.18,3.5
2021-10-14 12:30:00-07:00,23.4,61,996,709,0.18,3.7
2021-10-14 13:30:00-07:00,23.6,59,975,632,0.18,3.9
2021-10-14 14:30:00-07:00,23.0,53,928,497,0.18,4.0
2021-10-14 15:30:00-07:00,21.2,46,839,323,0.18,3.9
2021-10-14 16:30:00-07:00,19.9,31,635,129,0.18,3.7
2021-10-14 17:30:00-07:00,13.4,0,0,0,0.18,2.3
2021-10-14 18:30:00-07:00,11.4,0,0,0,0.18,1.8
2021-10-14 19:30:00-07:00,10.1,0,0,0,0.18,1.4
2021-10-14 20:30:00-07:00,9.2,0,0,0,0.18,1.2
2021-10-14 21:30:00-07:00,8.7,0,0,0,0.18,1.2
2021-10-14 22:30:00-07:00,8.4,0,0,0,0.18,1.3
2021-10-14 23:30:00-07:00,8.1,0,0,0,0.18,1.4
2021-10-15 00:30:00-07:00,7.7,0,0,0,0.18,1.5
2021-10-15 01:30:00-07:00,7.4,0,0,0,0.18,1.5
2021-10-15 02:30:00-07:00,7.2,0,0,0,0.18,1.6
2021-10-15 03:30:00-07:00,7.0,0,0,0,0.18,1.7
2021-10-15 04:30:00-07:00,6.9,0,0,0,0.18,1.7
2021-10-15 05:30:00-07:00,6.9,0,0,0,0.18,1.7
2021-10-15 06:30:00-07:00,9.0,16,393,36,0.18,1.9
2021-10-15 07:30:00-07:00,13.1,36,766,217,0.18,2.2
2021-10-15 08:30:00-07:00,17.4,46,900,406,0.18,2.5
2021-10-15 09:30:00-07:00,20.7,51,962,562,0.18,3.1
2021-10-15 10:30:00-07:00,22.7,57,991,670,0.18,4.1
2021-10-15 11:30:00-07:00,23.7,57,1005,718,0.18,4.9
2021-10-15 12:30:00-07:00,24.0,197,649,616,0.18,5.5
2021-10-15 13:30:00-07:00,23.7,188,575,523,0.18,5.8
2021-10-15 14:30:00-07:00,22.5,173,456,389,0.18,5.9
2021-10-15 15:30:00-07:00,20.3,88,550,267,0.18,5.3
2021-10-15 16:30:00-07:00,18.9,49,270,89,0.18,4.8
2021-10-15 17:30:00-07:00,14.9,0,0,0,0.18,3.8
2021-10-15 18:30:00-07:00,12.8,0,0,0,0.18,3.1
2021-10-15 19:30:00-07:00,11.3,0,0,0,0.18,2.5
2021-10-15 20:30:00-07:00,10.2,0,0,0,0.18,1.9
2021-10-15 21:30:00-07:00,9.7,0,0,0,0.18,1.5
2021-10-15 22:30:00-07:00,9.6,0,0,0,0.18,1.3
2021-10-15 23:30:00-07:00,9.6,0,0,0,0.18,1.0
2021-10-16 00:30:00-07:00,9.8,0,0,0,0.18,1.2
2021-10-16 01:30:00-07:00,10.2,0,0,0,0.18,2.0
2021-10-16 02:30:00-07:00,10.3,0,0,0,0.18,2.8
2021-10-16 03:30:00-07:00,9.8,0,0,0,0.18,3.2
2021-10-16 04:30:00-07:00,9.1,0,0,0,0.18,3.1
2021-10-16 05:30:00-07:00,8.6,0,0,0,0.18,3.2
2021-10-16 06:30:00-07:00,9.9,16,348,32,0.18,3.9
2021-10-16 07:30:00-07:00,13.3,39,736,210,0.18,4.4
2021-10-16 08:30:00-07:00,17.1,49,877,397,0.18,4.7
2021-10-16 09:30:00-07:00,20.3,56,942,552,0.18,4.7
2021-10-16 10:30:00-07:00,22.4,59,980,661,0.18,4.2
2021-10-16 11:30:00-07:00,23.7,59,990,706,0.18,3.5
2021-10-16 12:30:00-07:00,24.3,60,985,691,0.18,2.9
2021-10-16 13:30:00-07:00,24.3,57,964,614,0.18,2.4
2021-10-16 14:30:00-07:00,23.8,55,910,481,0.18,2.1
2021-10-16 15:30:00-07:00,22.5,131,203,196,0.18,1.7
2021-10-16 16:30:00-07:00,21.6,47,274,87,0.18,1.5
2021-10-16 17:30:00-07:00,17.0,0,0,0,0.18,1.3
2021-10-16 18:30:00-07:00,15.0,0,0,0,0.18,1.9
2021-10-16 19:30:00-07:00,13.3,0,0,0,0.18,2.5
2021-10-16 20:30:00-07:00,12.2,0,0,0,0.18,3.0
2021-10-16 21:30:00-07:00,11.4,0,0,0,0.18,3.4
2021-10-16 22:30:00-07:00,11.0,0,0,0,0.18,3.7
2021-10-16 23:30:00-07:00,10.7,0,0,0,0.18,3.8
2021-10-17 00:30:00-07:00,10.3,0,0,0,0.18,3.8
2021-10-17 01:30:00-07:00,9.9,0,0,0,0.18,3.6
2021-10-17 02:30:00-07:00,9.5,0,0,0,0.18,3.5
2021-10-17 03:30:00-07:00,9.1,0,0,0,0.18,3.4
2021-10-17 04:30:00-07:00,8.9,0,0,0,0.18,3.4
2021-10-17 05:30:00-07:00,8.8,0,0,0,0.18,3.4
2021-10-17 06:30:00-07:00,10.2,15,0,15,0.18,3.6
2021-10-17 07:30:00-07:00,13.6,37,751,209,0.18,3.8
2021-10-17 08:30:00-07:00,17.6,48,893,398,0.18,3.4
2021-10-17 09:30:00-07:00,20.8,54,957,554,0.18,2.6
2021-10-17 10:30:00-07:00,22.9,56,991,660,0.18,1.8
2021-10-17 11:30:00-07:00,24.1,55,1005,707,0.18,1.2
2021-10-17 12:30:00-07:00,24.9,55,1002,692,0.18,1.1
2021-10-17 13:30:00-07:00,25.0,53,981,614,0.18,1.4
2021-10-17 14:30:00-07:00,24.5,47,933,480,0.18,1.5
2021-10-17 15:30:00-07:00,22.6,40,843,306,0.18,1.0
2021-10-17 16:30:00-07:00,21.2,47,234,80,0.18,0.6
2021-10-17 17:30:00-07:00,15.7,0,0,0,0.18,0.2
2021-10-17 18:30:00-07:00,14.0,0,0,0,0.18,0.2
2021-10-17 19:30:00-07:00,13.2,0,0,0,0.18,0.7
2021-10-17 20:30:00-07:00,12.4,0,0,0,0.18,1.4
2021-10-17 21:30:00-07:00,11.3,0,0,0,0.18,2.0
2021-10-17 22:30:00-07:00,10.6,0,0,0,0.18,2.6
2021-10-17 23:30:00-07:00,10.1,0,0,0,0.18,3.1
2021-10-18 00:30:00-07:00,9.4,0,0,0,0.18,3.3
2021-10-18 01:30:00-07:00,8.8,0,0,0,0.18,3.4
2021-10-18 02:30:00-07:00,8.5,0,0,0,0.18,3.5
2021-10-18 03:30:00-07:00,8.4,0,0,0,0.18,3.5
2021-10-18 04:30:00-07:00,8.3,0,0,0,0.18,3.5
2021-10-18 05:30:00-07:00,8.1,0,0,0,0.18,3.4
2021-10-18 06:30:00-07:00,9.4,15,384,30,0.18,3.5
2021-10-18 07:30:00-07:00,12.8,36,785,213,0.18,3.7
2021-10-18 08:30:00-07:00,17.1,45,915,401,0.18,3.5
2021-10-18 09:30:00-07:00,20.8,53,976,559,0.18,2.7
2021-10-18 10:30:00-07:00,23.0,57,1008,666,0.18,1.9
2021-10-18 11:30:00-07:00,24.3,54,1017,709,0.18,1.7
2021-10-18 12:30:00-07:00,24.9,55,1006,690,0.18,2.1
2021-10-18 13:30:00-07:00,24.9,78,923,601,0.18,2.5
2021-10-18 14:30:00-07:00,24.2,127,599,401,0.18,3.1
2021-10-18 15:30:00-07:00,22.1,45,827,301,0.18,3.0
2021-10-18 16:30:00-07:00,20.5,30,594,110,0.18,2.6
2021-10-18 17:30:00-07:00,14.9,0,0,0,0.18,1.6
2021-10-18 18:30:00-07:00,13.5,0,0,0,0.18,1.4
2021-10-18 19:30:00-07:00,12.3,0,0,0,0.18,1.3
2021-10-18 20:30:00-07:00,11.2,0,0,0,0.18,1.3
2021-10-18 21:30:00-07:00,10.3,0,0,0,0.18,1.6
2021-10-18 22:30:00-07:00,9.2,0,0,0,0.18,1.7
2021-10-18 23:30:00-07:00,8.1,0,0,0,0.18,1.4
2021-10-19 00:30:00-07:00,7.7,0,0,0,0.18,1.6
2021-10-19 01:30:00-07:00,7.8,0,0,0,0.18,2.0
2021-10-19 02:30:00-07:00,7.5,0,0,0,0.18,2.0
2021-10-19 03:30:00-07:00,7.1,0,0,0,0.18,2.0
2021-10-19 04:30:00-07:00,6.6,0,0,0,0.18,2.1
2021-10-19 05:30:00-07:00,5.8,0,0,0,0.18,2.0
2021-10-19 06:30:00-07:00,5.2,8,0,8,0.18,1.9
2021-10-19 07:30:00-07:00,4.9,9,0,9,0.18,1.5
2021-10-19 08:30:00-07:00,5.3,62,0,62,0.18,1.3
2021-10-19 09:30:00-07:00,6.4,234,92,281,0.18,1.6
2021-10-19 10:30:00-07:00,8.1,135,2,136,0.18,2.2
2021-10-19 11:30:00-07:00,9.8,183,10,190,0.18,2.8
2021-10-19 12:30:00-07:00,11.0,303,110,372,0.18,3.2
2021-10-19 13:30:00-07:00,11.4,160,6,163,0.18,3.4
2021-10-19 14:30:00-07:00,11.1,140,3,141,0.18,3.4
2021-10-19 15:30:00-07:00,10.0,22,0,22,0.18,3.2
2021-10-19 16:30:00-07:00,9.2,29,0,29,0.18,3.0
2021-10-19 17:30:00-07:00,6.1,0,0,0,0.18,1.2
2021-10-19 18:30:00-07:00,4.8,0,0,0,0.18,0.5
2021-10-19 19:30:00-07:00,4.1,0,0,0,0.18,0.3
2021-10-19 20:30:00-07:00,3.8,0,0,0,0.18,0.4
2021-10-19 21:30:00-07:00,3.8,0,0,0,0.18,0.5
2021-10-19 22:30:00-07:00,4.1,0,0,0,0.18,0.7
2021-10-19 23:30:00-07:00,4.5,0,0,0,0.18,1.1
2021-10-20 00:30:00-07:00,4.8,0,0,0,0.18,1.5
2021-10-20 01:30:00-07:00,5.1,0,0,0,0.18,1.9
2021-10-20 02:30:00-07:00,5.4,0,0,0,0.18,2.2
2021-10-20 03:30:00-07:00,5.7,0,0,0,0.18,2.5
2021-10-20 04:30:00-07:00,6.1,0,0,0,0.18,2.7
2021-10-20 05:30:00-07:00,6.5,0,0,0,0.18,3.0
2021-10-20 06:30:00-07:00,8.0,14,251,23,0.18,3.4
2021-10-20 07:30:00-07:00,11.2,42,685,191,0.18,4.0
2021-10-20 08:30:00-07:00,14.5,56,836,373,0.18,4.5
2021-10-20 09:30:00-07:00,17.0,64,907,526,0.18,4.4
2021-10-20 10:30:00-07:00,18.6,69,942,630,0.18,3.9
2021-10-20 11:30:00-07:00,19.5,308,113,380,0.18,3.4
2021-10-20 12:30:00-07:00,19.6,291,290,472,0.18,3.0
2021-10-20 13:30:00-07:00,19.1,126,0,126,0.18,2.7
2021-10-20 14:30:00-07:00,18.3,199,219,297,0.18,2.4
2021-10-20 15:30:00-07:00,16.7,95,441,227,0.18,1.8
2021-10-20 16:30:00-07:00,15.8,45,103,58,0.18,1.4
2021-10-20 17:30:00-07:00,12.7,0,0,0,0.18,0.8
2021-10-20 18:30:00-07:00,11.9,0,0,0,0.18,0.5
2021-10-20 19:30:00-07:00,10.9,0,0,0,0.18,0.3
2021-10-20 20:30:00-07:00,10.0,0,0,0,0.18,0.3
2021-10-20 21:30:00-07:00,9.5,0,0,0,0.18,0.4
2021-10-20 22:30:00-07:00,9.1,0,0,0,0.18,0.6
2021-10-20 23:30:00-07:00,8.9,0,0,0,0.18,0.9
2021-10-21 00:30:00-07:00,8.6,0,0,0,0.18,1.2
2021-10-21 01:30:00-07:00,8.2,0,0,0,0.18,1.5
2021-10-21 02:30:00-07:00,7.4,0,0,0,0.18,1.6
2021-10-21 03:30:00-07:00,6.3,0,0,0,0.18,1.4
2021-10-21 04:30:00-07:00,5.3,0,0,0,0.18,1.1
2021-10-21 05:30:00-07:00,4.6,0,0,0,0.18,0.9
2021-10-21 06:30:00-07:00,5.5,2,0,2,0.18,0.8
2021-10-21 07:30:00-07:00,7.6,7,0,7,0.18,0.8
2021-10-21 08:30:00-07:00,9.6,61,0,61,0.18,0.7
2021-10-21 09:30:00-07:00,11.3,42,0,42,0.18,0.9
2021-10-21 10:30:00-07:00,12.5,128,0,128,0.18,1.5
2021-10-21 11:30:00-07:00,13.3,122,0,122,0.18,2.2
2021-10-21 12:30:00-07:00,13.9,92,0,92,0.18,2.6
2021-10-21 13:30:00-07:00,14.3,160,6,163,0.18,2.6
2021-10-21 14:30:00-07:00,14.3,184,51,207,0.18,2.5
2021-10-21 15:30:00-07:00,13.4,45,0,45,0.18,2.4
2021-10-21 16:30:00-07:00,12.6,23,0,23,0.18,2.3
2021-10-21 17:30:00-07:00,8.4,0,0,0,0.18,1.3
2021-10-21 18:30:00-07:00,6.9,0,0,0,0.18,0.9
2021-10-21 19:30:00-07:00,5.6,0,0,0,0.18,0.9
2021-10-21 20:30:00-07:00,5.0,0,0,0,0.18,0.9
2021-10-21 21:30:00-07:00,4.6,0,0,0,0.18,0.9
2021-10-21 22:30:00-07:00,4.4,0,0,0,0.18,1.0
2021-10-21 23:30:00-07:00,4.4,0,0,0,0.18,1.4
2021-10-22 00:30:00-07:00,4.5,0,0,0,0.18,1.9
2021-10-22 01:30:00-07:00,4.4,0,0,0,0.18,2.4
2021-10-22 02:30:00-07:00,4.2,0,0,0,0.18,2.6
2021-10-22 03:30:00-07:00,4.0,0,0,0,0.18,2.7
2021-10-22 04:30:00-07:00,3.8,0,0,0,0.18,2.6
2021-10-22 05:30:00-07:00,3.7,0,0,0,0.18,2.5
2021-10-22 06:30:00-07:00,5.4,12,313,20,0.18,2.6
2021-10-22 07:30:00-07:00,9.2,34,743,189,0.18,2.6
2021-10-22 08:30:00-07:00,12.9,46,883,375,0.18,2.4
2021-10-22 09:30:00-07:00,15.3,53,946,527,0.18,2.7
2021-10-22 10:30:00-07:00,16.5,58,978,632,0.18,3.3
2021-10-22 11:30:00-07:00,17.1,58,993,678,0.18,3.5
2021-10-22 12:30:00-07:00,17.4,59,982,660,0.18,3.5
2021-10-22 13:30:00-07:00,17.2,57,954,580,0.18,3.6
2021-10-22 14:30:00-07:00,16.4,51,908,449,0.18,3.6
2021-10-22 15:30:00-07:00,14.8,43,806,277,0.18,3.6
2021-10-22 16:30:00-07:00,13.7,41,84,51,0.18,3.5
2021-10-22 17:30:00-07:00,8.4,0,0,0,0.18,2.1
2021-10-22 18:30:00-07:00,6.4,0,0,0,0.18,1.7
2021-10-22 19:30:00-07:00,4.8,0,0,0,0.18,1.3
2021-10-22 20:30:00-07:00,3.5,0,0,0,0.18,1.0
